_id,post_title,post_view,comment_num,post_url,post_date,post_time,post_author
7482,牛市来了！上车啊,138,0,"https://guba.eastmoney.com/news,zssh000300,1443239139.html",2024-07-09,13:54,炒股怒赚五百万
7484,没得救了,72,0,"https://guba.eastmoney.com/news,zssh000300,1443194295.html",2024-07-09,12:46,批着牛皮的黑熊
7485,今天低开加仓了。明天远古巨阳。,134,0,"https://guba.eastmoney.com/news,zssh000300,1443192772.html",2024-07-09,12:35,割是个传说
7486,今天大盘见底了，这是今年最后一波最大的反弹赚钱机会了，一定要满仓科技抓住难得机会,135,0,"https://guba.eastmoney.com/news,zssh000300,1443190485.html",2024-07-09,12:22,股友RHa2Nj
7487,老股民都要销户，后继无人了,193,1,"https://guba.eastmoney.com/news,zssh000300,1443180597.html",2024-07-09,11:37,初阳居士
7488,台积电和三星，亚太精选159687重仓的这些巨头，上周五涨势如虹啊,187,0,"https://guba.eastmoney.com/news,zssh000300,1443177650.html",2024-07-09,11:29,溜马路牙子
7489,上午尾盘这15分钟的走势太浮夸了,248,3,"https://guba.eastmoney.com/news,zssh000300,1443177218.html",2024-07-09,11:29,空头是市场的良心
7490,这种震荡行情赚了如果不跑很容易被打回原形甚至被套,154,0,"https://guba.eastmoney.com/news,gzqh,1443161571.html",2024-07-09,11:07,期货老期民
7491,越买越跌,101,0,"https://guba.eastmoney.com/news,zssh000300,1443160956.html",2024-07-09,11:06,买塴大A
7493,了，在绿五年就有机会了,115,0,"https://guba.eastmoney.com/news,zssh000300,1443125013.html",2024-07-09,10:33,特邀嘉宾评论员
7494,机构们，主力们！请你们秉持价值投资，长期投资，理性投资理念，增持破净资产的股票。,137,0,"https://guba.eastmoney.com/news,zssh000300,1443071601.html",2024-07-09,09:55,大锣大鼓
7495,绿了绿了，又绿了，这是第几次被绿啊[笑哭][笑哭][笑哭],110,0,"https://guba.eastmoney.com/news,zssh000300,1443056911.html",2024-07-09,09:44,特邀嘉宾评论员
7496,又是哪个跌跟哪个走,93,0,"https://guba.eastmoney.com/news,zssh000300,1443055864.html",2024-07-09,09:43,特邀嘉宾评论员
7497,亏套五年了，太苦了，穷还好变成特穷鬼，太难了,120,0,"https://guba.eastmoney.com/news,zssh000300,1443047222.html",2024-07-09,09:37,账户已注销
7498,底部在1800点,159,1,"https://guba.eastmoney.com/news,zssh000300,1443021548.html",2024-07-09,09:00,思维改变命运HBXYZCGL
7500,3000点以下才合理，现在还没跌够！,129,0,"https://guba.eastmoney.com/news,zssh000300,1442991873.html",2024-07-08,23:19,四只文鸟
7501,周线8连跌，这是什么模式[捂脸][捂脸][捂脸],166,2,"https://guba.eastmoney.com/news,zssh000300,1442984357.html",2024-07-08,22:32,独立的幽山谷7
7504,上东方财富APP搜【ETF大赛】围观高手操作，角逐冠军赢大奖#晒ETF持仓赢奖励,111,0,"https://guba.eastmoney.com/news,spcgds,1442971665.html",2024-07-08,21:26,有幽默感的乔然17
7505,7.8 一部分仓位可以紧跟超级主力的时间和空间,165,0,"https://guba.eastmoney.com/news,zssh000300,1442963318.html",2024-07-08,20:39,儒释道财神
7506,您今天消费了吗？,194,0,"https://guba.eastmoney.com/news,zssh000300,1442937233.html",2024-07-08,18:05,斜照江天
7508,年线连跌4年，放眼历史，也是相当炸裂，世界罕见,159,0,"https://guba.eastmoney.com/news,zssh000300,1442934724.html",2024-07-08,17:51,大a满仓翻倍
7509,周线8连阴，马上就了[捂脸],160,0,"https://guba.eastmoney.com/news,zssh000300,1442929801.html",2024-07-08,17:26,逃跑大师00
7511,明天周二(7月9日)大跌，后天周三止跌企稳，下周反弹结束继续探底,149,0,"https://guba.eastmoney.com/news,zssh000300,1442918529.html",2024-07-08,16:35,海风夜色
7512,明天又有4000家上涨，涨0.1。今天跌0.5,769,0,"https://guba.eastmoney.com/news,zssh000300,1442912214.html",2024-07-08,16:08,牛肉面2020
7515,最后悔投资大a。,128,0,"https://guba.eastmoney.com/news,zssh000300,1442906036.html",2024-07-08,15:43,股友Jdyjn7
7516,8连银，厉害了[兴奋][兴奋][兴奋],130,1,"https://guba.eastmoney.com/news,zssh000300,1442895312.html",2024-07-08,15:13,香香的红蔷薇
7518,信心入海流，下挫何时休？,143,0,"https://guba.eastmoney.com/news,zssh000300,1442889258.html",2024-07-08,15:02,卓实63
7519,这次又是何时见底？！还能起来吗,153,2,"https://guba.eastmoney.com/news,zssh000300,1442863136.html",2024-07-08,14:32,换谁都是三万点
7520,很多票的价格比一月份2635那天还低了！！,119,0,"https://guba.eastmoney.com/news,zssh000300,1442860900.html",2024-07-08,14:29,交易者313管住手
7521,$沪深300(SH000300)$$上证指数(SH000001)$$上证50(S,182,2,"https://guba.eastmoney.com/news,zssh000300,1442835897.html",2024-07-08,14:00,期海一瓢羹
7523,上周五亚太精选ETF(159687)的涨势真是让我眼前一亮,144,0,"https://guba.eastmoney.com/news,zssh000300,1442787071.html",2024-07-08,12:42,惜别的海燕
7525,上周五亚太精选ETF(159687)的涨幅让我喜出望外，尾盘也没有跳水,121,0,"https://guba.eastmoney.com/news,zssh000300,1442784270.html",2024-07-08,12:25,大叔别跑
7526,午收盘4660只止跌待上涨，敢问这是什么性质的行情？,160,1,"https://guba.eastmoney.com/news,zssh000300,1442777569.html",2024-07-08,11:52,隐形玩家
7527,股市赚钱挺难的但是教别人股票如何赚钱挺容易的,126,0,"https://guba.eastmoney.com/news,zssh000300,1442769934.html",2024-07-08,11:30,满仓干怕啥
7528,黄金和货币基金的搭档，让我在金价波动中也能信心满满,119,0,"https://guba.eastmoney.com/news,zssh000300,1442739766.html",2024-07-08,10:48,心脏靠左
7529,知行合一方能赚钱！,128,0,"https://guba.eastmoney.com/news,zssh000001,1442738282.html",2024-07-08,10:47,高概率逻辑派
7530,稳扎稳打的业绩，让人越看越有信心,120,0,"https://guba.eastmoney.com/news,zssh000300,1442731963.html",2024-07-08,10:40,比昨日暖
7531,黄金和货币基金这么一搭，我一看就知道风险小多了,155,0,"https://guba.eastmoney.com/news,zssh000300,1442712522.html",2024-07-08,10:22,月满一江水
7532,从来没有哪个指数年线有4连阴了，真是笑死全球的人,131,0,"https://guba.eastmoney.com/news,zssh000300,1442711182.html",2024-07-08,10:21,特邀嘉宾评论员
7534,盘面各指数继续下探，各行业股票跌多涨少，拉大盘银行股最终是为了出货，股东都清楚用,127,0,"https://guba.eastmoney.com/news,zssh000300,1442689427.html",2024-07-08,10:04,富可积玉得周伯通
7536,好累，好难,95,0,"https://guba.eastmoney.com/news,zssh000300,1442621941.html",2024-07-08,08:52,账户已注销
7539,今年沪深300指数收益正式归零了。下半年雄起还是连续四年下跌？,279,0,"https://guba.eastmoney.com/news,zssh000300,1442590894.html",2024-07-07,22:20,码财同行
7541,十分钟能看到大小趋势是否存在明显变化,188,0,"https://guba.eastmoney.com/news,zssh000300,1442585326.html",2024-07-07,21:15,时间板块个股
7543,2014年初沪深300市盈率只有8倍，历史最低，现在11倍是因为国家队吧银行煤炭,358,0,"https://guba.eastmoney.com/news,zssh000300,1442566377.html",2024-07-07,16:04,超级成长为皇
7546,一套几年了，难，今年解套不,249,1,"https://guba.eastmoney.com/news,zssh000300,1442541340.html",2024-07-07,08:53,账户已注销
7547,沪深300距离2月跌幅还有10%，还没到底呢,191,0,"https://guba.eastmoney.com/news,zssh000300,1442540300.html",2024-07-07,08:23,股友XOo2vE
7549,炒股者活着都是痛苦的，特别亏套多年了，但是日子照样过，无论亏多少，开心过,239,0,"https://guba.eastmoney.com/news,zssh000300,1442489785.html",2024-07-06,09:02,账户已注销
7550,美股纳斯达克指数（科技）不涨到25000点牛不会结束,246,0,"https://guba.eastmoney.com/news,zssh000300,1442477002.html",2024-07-06,05:01,股友RHa2Nj
7551,睁眼说瞎话的本事越来越牛逼了,276,2,"https://guba.eastmoney.com/news,zssh000300,1442426078.html",2024-07-05,19:28,社交韭菜
7553,今天收探底金针，不过流动性不足以支撑反弹，接下来还得跌。,239,0,"https://guba.eastmoney.com/news,zssh000300,1442424215.html",2024-07-05,19:13,逃跑大师00
7554,这个吧里多数都是靠粉丝数量活着的号，远离危险,213,0,"https://guba.eastmoney.com/news,zssh000300,1442423042.html",2024-07-05,19:03,人生如品茶
7557,祝大家周末愉快上午临近11点提示的再次性价比很高阶段低点至收盘也有二十多个点了止,692,1,"https://guba.eastmoney.com/news,gzqh,1442404297.html",2024-07-05,17:00,dishanqian38
7558,一起玩外盘，沪深300指数，美国三大指数，其他国家指数，100到200倍杠杠，沪,213,0,"https://guba.eastmoney.com/news,zssh000300,1442397127.html",2024-07-05,16:22,crxiN1111
7562,又一次开始雪球敲了.雪球产品的敲入、敲出价格是根据标的物的初始价格设定的，一般是,738,0,"https://guba.eastmoney.com/news,zssh000300,1442324012.html",2024-07-05,13:47,保利1688
7563,高胜率与高赔率的行业投资，让业绩不断攀升,238,0,"https://guba.eastmoney.com/news,zssh000300,1442305445.html",2024-07-05,13:18,贏这场游戏
7564,黄金投资的新星，金价上涨，我选择了加码,202,1,"https://guba.eastmoney.com/news,zssh000300,1442293854.html",2024-07-05,12:56,仲夏夜未眠
7565,亚太精选ETF(159687)让我激动得睡不着，涨幅竟然超过了纳指,223,0,"https://guba.eastmoney.com/news,zssh000300,1442293179.html",2024-07-05,12:52,夜风不识月
7569,黄金搭配货币基金，这招让我对风险的忧虑减轻了,192,0,"https://guba.eastmoney.com/news,zssh000300,1442287971.html",2024-07-05,12:19,雾川水也
7570,不能抄底，只能继续空,151,0,"https://guba.eastmoney.com/news,zssh000300,1442282268.html",2024-07-05,11:49,crxiN1111
7571,不脱实向虚！不脱实向虚！不脱实向虚！懂不？犟劲们！,123,0,"https://guba.eastmoney.com/news,zssh000300,1442278642.html",2024-07-05,11:36,天地玄宇宙黄
7572,为什么，为什么一直跌？？！！！,103,0,"https://guba.eastmoney.com/news,zssh000300,1442274891.html",2024-07-05,11:28,酱酱超有钱
7573,沪深300周线连跌最高记录是九连跌，这次再跌两周就能达成了，加油,139,0,"https://guba.eastmoney.com/news,zssh000300,1442272278.html",2024-07-05,11:24,东兰溪北
7574,跌破3400点，权重板块弱势调整继续。,108,0,"https://guba.eastmoney.com/news,zssh000300,1442268399.html",2024-07-05,11:18,宁宁梦
7575,今天被镇里借过去飞无人机了，一直忙到现在，所以没早上没来得及发交易思路[捂脸][,389,6,"https://guba.eastmoney.com/news,zssh000300,1442266981.html",2024-07-05,11:16,期海一瓢羹
7576,再搞个2922.22,111,0,"https://guba.eastmoney.com/news,zssh000300,1442261587.html",2024-07-05,11:09,强运哥
7577,最近两个月这玩意跌幅最小，肯定要补跌，机会在3200左右,116,0,"https://guba.eastmoney.com/news,zssh000300,1442259213.html",2024-07-05,11:06,一念之间x
7578,为什么没人跟着国家队交易股指期货？感觉是个很好的套利方式。国家队入场开仓，结束就,122,0,"https://guba.eastmoney.com/news,zssh000300,1442256282.html",2024-07-05,11:02,大块数据文件
7579,今天过后大的指数就剩下上证50今年还是红的了,94,0,"https://guba.eastmoney.com/news,zssh000300,1442255974.html",2024-07-05,11:01,olafcalling
7580,市场定价不仅仅是价值的体现，更应该是流动性的维护。,104,0,"https://guba.eastmoney.com/news,zssh000300,1442254531.html",2024-07-05,11:00,c4442541432844076
7581,恭喜耐心资本发大财。大吉大利,121,0,"https://guba.eastmoney.com/news,zssh000300,1442236939.html",2024-07-05,10:38,韭皇Yuan
7582,3300以下可以买,152,4,"https://guba.eastmoney.com/news,zssh000300,1442233334.html",2024-07-05,10:35,今夜睡火星
7583,一个规律：早上深创两市稳住，上证狠跌，300跟着跌；现在上证反弹了，深创两市补跌,134,0,"https://guba.eastmoney.com/news,zssh000300,1442233229.html",2024-07-05,10:35,特邀嘉宾评论员
7584,现在不是一地鸡毛了，是一地狗毛,102,0,"https://guba.eastmoney.com/news,zssh000300,1442230234.html",2024-07-05,10:31,特邀嘉宾评论员
7585,这资金的流向都不需要别人拉拢，自己有脑子的都会判断,129,0,"https://guba.eastmoney.com/news,zssh000300,1442228980.html",2024-07-05,10:30,特邀嘉宾评论员
7586,巴菲特说我们赚钱的方法是靠别人做蠢事。继续杀跌吧！,134,0,"https://guba.eastmoney.com/news,zssh000300,1442228071.html",2024-07-05,10:29,股友8pDTvL
7587,今天虽然我的账户亏了，但我心里高兴。大而不能倒的沪深300，难道仅仅是因为欧盟对,115,0,"https://guba.eastmoney.com/news,zssh000300,1442222406.html",2024-07-05,10:23,似牛实熊4612
7588,这个指数估计给借给转融通了。,118,0,"https://guba.eastmoney.com/news,zssh000300,1442222255.html",2024-07-05,10:23,来吖快活吖
7589,救不起来了看样子,99,0,"https://guba.eastmoney.com/news,zssh000300,1442201214.html",2024-07-05,10:03,别瞎折腾等风来
7590,沪深300指数跌破3400了，有抄底的吗,203,8,"https://guba.eastmoney.com/news,zssh000300,1442188923.html",2024-07-05,09:52,crxiN1111
7591,给你们说点干货,120,0,"https://guba.eastmoney.com/news,zssh000300,1442183264.html",2024-07-05,09:48,知进退
7593,应该感谢市场跌的越多买的越便宜（因为不可能是零），以后利润越大（如中石油从48跌,141,0,"https://guba.eastmoney.com/news,zssh000300,1442120152.html",2024-07-05,03:29,股友RHa2Nj
7595,哎，又是亏钱的一天,119,0,"https://guba.eastmoney.com/news,zssh000300,1442107934.html",2024-07-04,23:05,账户已注销
7596,不觉得是自己在做空自己吗？自己做空自己那又是为了什么呢？,171,0,"https://guba.eastmoney.com/news,zssh000300,1442087764.html",2024-07-04,20:46,日进富贵de楼高
7599,国家队的成本是3200还是3400？,153,0,"https://guba.eastmoney.com/news,zssh000300,1442079533.html",2024-07-04,19:49,勤劳的小墓
7600,做空的很快就闷杀进去,124,1,"https://guba.eastmoney.com/news,zssh000300,1442052545.html",2024-07-04,17:11,向上的金子
7603,不肯出钱来稳定市场。我们就空仓,132,0,"https://guba.eastmoney.com/news,zssh000300,1442006204.html",2024-07-04,14:51,牛肉面2020
7604,我在想我上辈子肯定做过坏事，这辈子做股民就是让我还上辈子的债的[好困惑],169,1,"https://guba.eastmoney.com/news,zssh000300,1441986496.html",2024-07-04,14:28,糊涂的樱语冰凌1
7605,没精打采的，感觉快要断气样子。,117,0,"https://guba.eastmoney.com/news,zssh000300,1441973153.html",2024-07-04,14:15,糊涂的樱语冰凌1
7606,啦啦队要多少，转融通都能砸给你,133,0,"https://guba.eastmoney.com/news,zssh000300,1441964022.html",2024-07-04,14:05,敢于割肉
7607,明明见底还下跌稀奇，空头陷阱。,244,3,"https://guba.eastmoney.com/news,zssh000300,1441945407.html",2024-07-04,13:40,远山_布谷
7608,拉不动，根本拉不动！,127,0,"https://guba.eastmoney.com/news,zssh000300,1441923690.html",2024-07-04,13:16,LBW2025
7609,不护盘了,110,0,"https://guba.eastmoney.com/news,zssh000300,1441912033.html",2024-07-04,13:01,细心的欧泽4
7611,无量阴跌继续，拉了一周银行股护盘未果，但银行股获利丰厚，下午开起变现逃避下跌风险,142,0,"https://guba.eastmoney.com/news,zssh000300,1441902686.html",2024-07-04,12:19,富可积玉得周伯通
7612,黄金和货币基金的策略，费率低，我对它的长期表现充满期待,165,0,"https://guba.eastmoney.com/news,zssh000300,1441899685.html",2024-07-04,12:04,小师姑
7613,今年的业绩让人刮目相看,111,0,"https://guba.eastmoney.com/news,zssh000300,1441897457.html",2024-07-04,11:55,qj开心果
7614,已经出完销户了。,132,0,"https://guba.eastmoney.com/news,zssh000300,1441895928.html",2024-07-04,11:50,夏天183了
7615,交银黄金加这么一搞，风险看起来好控制。,126,0,"https://guba.eastmoney.com/news,zssh000300,1441893416.html",2024-07-04,11:42,与你邂逅
7616,我已经不难过了，只想笑……,104,0,"https://guba.eastmoney.com/news,zssh000300,1441880259.html",2024-07-04,11:21,糊涂的樱语冰凌1
7618,真看不懂现在的股票什么是好，什么是坏？乱的一塌糊涂！,145,0,"https://guba.eastmoney.com/news,zssh000300,1441874491.html",2024-07-04,11:14,混合动力83
7620,根本买不完，泰山压顶啊！,95,0,"https://guba.eastmoney.com/news,zssh000300,1441870349.html",2024-07-04,11:08,厦门金牛
7621,大盘这三两天随时随地开始上行，现在是底部。,130,0,"https://guba.eastmoney.com/news,zssh000300,1441869552.html",2024-07-04,11:07,远山_布谷
7623,本来国内股市资金严重缺乏！现在更完，都去买国外指数的ETF！,130,0,"https://guba.eastmoney.com/news,zssh000300,1441861990.html",2024-07-04,10:57,混合动力83
7625,东方财富软件中，最近送股的股本“大股东”怎么没有变化,113,0,"https://guba.eastmoney.com/news,zssh000300,1441855633.html",2024-07-04,10:49,混合动力83
7627,流动性枯竭，彻底劝退了。,116,0,"https://guba.eastmoney.com/news,zssh000300,1441840042.html",2024-07-04,10:34,龙湖郡
7628,看来沪深300也很难走强，如果沪深300中有10家世界50强内的高科技公司的话，,141,0,"https://guba.eastmoney.com/news,zssh000300,1441808670.html",2024-07-04,10:07,股友J1eLYm
7629,接下来开始观察30分钟级别各指数的低点，预计出现在下午。,147,0,"https://guba.eastmoney.com/news,gzqh,1441791417.html",2024-07-04,09:55,期货老期民
7630,五分钟高点的全部止盈,105,0,"https://guba.eastmoney.com/news,gzqh,1441789971.html",2024-07-04,09:54,期货老期民
7631,是不是该集中火力，全力冲刺，打响了空头歼灭战？,202,4,"https://guba.eastmoney.com/news,zssh000300,1441788003.html",2024-07-04,09:53,隐形玩家
7632,昨日英伟达继续大涨！今日科技股能否集体拉大盘！,77,0,"https://guba.eastmoney.com/news,zssh000300,1441739867.html",2024-07-04,09:10,混合动力83
7633,分钟线级别顶底解决日内多空高低点；周线日线级别高低点定大波段路线。,160,0,"https://guba.eastmoney.com/news,gzqh,1441737829.html",2024-07-04,09:03,期货老期民
7638,财联社7月3日电，土耳其主要股指涨幅扩大至1.2%；巴基斯坦基准股指上涨1%，创,153,1,"https://guba.eastmoney.com/news,zssh000300,1441621633.html",2024-07-03,15:25,隐形玩家
7639,要稳住股市基金才可以谈发展，要不都是空话,173,0,"https://guba.eastmoney.com/news,zssh000300,1441600023.html",2024-07-03,14:45,活着是第一要素
7640,（叠buff）纯个人看法：从技术面来说紧急提醒，指数，今天下午是最后一次低损离场,333,6,"https://guba.eastmoney.com/news,zssh000300,1441562504.html",2024-07-03,13:52,期海一瓢羹
7642,黄金和货币基金的结合，市场波动中的一抹亮色,126,0,"https://guba.eastmoney.com/news,zssh000300,1441518860.html",2024-07-03,12:01,远行归客
7644,越跌估值越高,183,2,"https://guba.eastmoney.com/news,zssh000300,1441487819.html",2024-07-03,10:58,股友zB65239223
7645,下一轮的风口是啥,150,0,"https://guba.eastmoney.com/news,zssh000300,1441447412.html",2024-07-03,10:15,空头是市场的良心
7646,小心短线资金要放弃这个位置的多头阵地,150,0,"https://guba.eastmoney.com/news,zssh000300,1441418890.html",2024-07-03,09:52,期海一瓢羹
7647,啥情况一天天的，我们认知有问题,151,0,"https://guba.eastmoney.com/news,zssh000300,1441417286.html",2024-07-03,09:51,n671813471520378
7650,昨天回调整理，今天大阳伺候！,187,2,"https://guba.eastmoney.com/news,zssh000300,1441354692.html",2024-07-03,07:16,互助组
7652,太垃圾，真是垃圾到家了。[怒],178,2,"https://guba.eastmoney.com/news,zssh000300,1441283505.html",2024-07-02,17:58,woaizhubaobao
7655,目前创业板指数市盈率还有26倍，科创板30多倍，沪深300大概13倍，A50，1,254,1,"https://guba.eastmoney.com/news,zssh000300,1441218374.html",2024-07-02,14:29,拥抱金九银十
7657,666,136,0,"https://guba.eastmoney.com/news,zssh000300,1441182887.html",2024-07-02,13:37,往这里看
7660,在交银黄金加的策略下，风险变得容易应对,178,0,"https://guba.eastmoney.com/news,zssh000300,1441142309.html",2024-07-02,11:34,A赤伶
7661,每次调仓感觉都更好的捕捉市场的走势,192,0,"https://guba.eastmoney.com/news,zssh000300,1441138405.html",2024-07-02,11:26,小城夏天LBI
7662,黄金和货币基金这么一搭，风险感觉好控制,155,0,"https://guba.eastmoney.com/news,zssh000300,1441121618.html",2024-07-02,11:04,有钱去撒欢
7663,国家队继续加仓,176,0,"https://guba.eastmoney.com/news,zssh000300,1441089033.html",2024-07-02,10:24,暴发富A
7664,这玩意儿连个上证指数都跑不赢[抓狂],158,0,"https://guba.eastmoney.com/news,zssh000300,1441082139.html",2024-07-02,10:17,东兰溪北
7668,7.1 深指最近大致路线图,182,0,"https://guba.eastmoney.com/news,zssh000300,1440968154.html",2024-07-01,21:28,儒释道财神
7673,沪深哪里做便宜啊这十几万那里干得起啊,178,0,"https://guba.eastmoney.com/news,zssh000300,1440916490.html",2024-07-01,16:00,股友d67282W301
7674,就是太贵了，干不起,156,0,"https://guba.eastmoney.com/news,zssh000300,1440916123.html",2024-07-01,15:58,股友d67282W301
7679,看了今天的行情，应该再没有人怀疑我了吧？,284,0,"https://guba.eastmoney.com/news,zssh000001,1440870093.html",2024-07-01,14:13,承曦先生
7680,现在应该没有怀疑我了吧？,319,1,"https://guba.eastmoney.com/news,zssh000001,1440868874.html",2024-07-01,14:12,承曦先生
7683,前几天买的那个南方沙特etf159329感觉真的给力,417,0,"https://guba.eastmoney.com/news,zssh000300,1440819895.html",2024-07-01,12:40,大熊猫灵岩
7684,黄金和货币基金的结合，让我对风险的担忧大大减少,177,0,"https://guba.eastmoney.com/news,zssh000300,1440816318.html",2024-07-01,12:18,越南魔性神曲
7685,现在沙特早就不仅仅是那个浮现在脑海中的中东土豪,178,0,"https://guba.eastmoney.com/news,zssh000300,1440815372.html",2024-07-01,12:12,加油鸭YYDS
7686,上午沪深两市内资主力流出350亿、,131,0,"https://guba.eastmoney.com/news,zssh000300,1440811820.html",2024-07-01,11:52,想做阻击手
7687,黄金和货币基金的联手，让风险感觉不再让人不安,195,1,"https://guba.eastmoney.com/news,zssh000300,1440809467.html",2024-07-01,11:42,上头了喂喂喂
7691,沪深300的成份股该好好调整了,148,0,"https://guba.eastmoney.com/news,zssh000300,1440752624.html",2024-07-01,10:23,完美世界里的散户
7692,拉高，闷杀；拉高，融券，闷杀，赚更多，成本只是利息,114,0,"https://guba.eastmoney.com/news,zssh000300,1440751129.html",2024-07-01,10:22,康得奇案
7694,牛笔，我还是第一次见到沪深300和上证指数背离的时候。上证都翻红了，沪深还持续绿,157,0,"https://guba.eastmoney.com/news,zssh000300,1440721358.html",2024-07-01,09:57,我是卖鲍的小行家
7695,又开始了兄弟们,181,0,"https://guba.eastmoney.com/news,zssh000300,1440703742.html",2024-07-01,09:45,PonyM
7701,沪深大盘半年涨跌,223,0,"https://guba.eastmoney.com/news,zssh000300,1440612881.html",2024-06-30,15:13,大兔tianhai6201
7703,2024年2季度盘点：实现收益率5.9%。,281,2,"https://guba.eastmoney.com/news,zssh000300,1440588164.html",2024-06-30,07:10,x采姑凉的老蘑菇
7704,还要跌个230-270点左右，牛市启动，记住我的帖子,216,0,"https://guba.eastmoney.com/news,zssh000300,1440578916.html",2024-06-29,23:02,贵在持之以恒
7706,3260守得住吗？,280,0,"https://guba.eastmoney.com/news,zssh000300,1440509655.html",2024-06-28,23:11,年年发财得芈月
7707,又回到三千点以下，没想到！,376,8,"https://guba.eastmoney.com/news,zssh000300,1440500572.html",2024-06-28,22:06,换谁都是三万点
7708,上半年就这样结束了！,232,0,"https://guba.eastmoney.com/news,zssh000300,1440496783.html",2024-06-28,21:42,古中先nsq
7714,看看今天的走势再看看我上一条评论，只是没说对结果而已，但是盘中走势算对吧,213,0,"https://guba.eastmoney.com/news,zssh000300,1440426706.html",2024-06-28,15:32,特邀嘉宾评论员
7715,也不知道谁有这么大的能力。把上午买入的多数资金，尽数被埋。真是佩服的五体投地。看,248,2,"https://guba.eastmoney.com/news,zssh000300,1440382149.html",2024-06-28,14:27,韭皇Yuan
7716,也不知道谁有这么大的能力。把上午买入的多数资金，尽数被埋。真是佩服的五体投地。看,189,0,"https://guba.eastmoney.com/news,zssh000300,1440370557.html",2024-06-28,14:16,韭皇Yuan
7719,我发现每次这个击穿日BOLL下轨的时候晦金就会把它拉回BOLL下轨之上。那这样就,167,0,"https://guba.eastmoney.com/news,sh510300,1440298967.html",2024-06-28,12:35,拳___重
7721,交银黄金加这策略真不错，风险控制得当,154,0,"https://guba.eastmoney.com/news,zssh000300,1440288613.html",2024-06-28,11:40,爱你三千年
7726,黄金和货币基金的组合，风险感觉没那么集中,125,1,"https://guba.eastmoney.com/news,zssh000300,1440265333.html",2024-06-28,11:04,叼着烟拽天下
7729,祝大家周末愉快六月月度前瞻等待空头宣泄之后寻找低点可以小波段多目前全部实现跟随的,526,1,"https://guba.eastmoney.com/news,gzqh,1440245608.html",2024-06-28,10:41,dishanqian38
7731,好了，开始跌了,127,0,"https://guba.eastmoney.com/news,zssh000300,1440191754.html",2024-06-28,09:52,骑虎北上
7733,还没开盘呢，就先来个绿0.08预示下跌啊！,129,1,"https://guba.eastmoney.com/news,zssh000300,1440142077.html",2024-06-28,09:06,股友5C9659X583
7735,今天又是暴跌的一天，继续创新低，周五是不敢出现大反弹的,160,2,"https://guba.eastmoney.com/news,zssh000300,1440136032.html",2024-06-28,08:36,特邀嘉宾评论员
7736,两天沪深300ETF和中证500ETF都有明显的GJD入场痕迹但我看了几天盘有很,1318,7,"https://guba.eastmoney.com/news,zssh000300,1440116278.html",2024-06-28,00:12,鹏哥投研
7738,$上证指数(SH000001)$$沪深300(SH000300)$,252,0,"https://guba.eastmoney.com/news,gzqh,1440058837.html",2024-06-27,18:06,期货老期民
7743,权重股一旦补跌，2867缺口瞬间就补了[下跌][下跌][下跌],131,0,"https://guba.eastmoney.com/news,zssh000300,1440020631.html",2024-06-27,15:30,一念之间x
7747,我服了彻底的彻彻底底的,153,0,"https://guba.eastmoney.com/news,zssh000300,1439971874.html",2024-06-27,14:19,吹吹a股发财风
7750,拉银行，会令多数人讨厌的。,108,0,"https://guba.eastmoney.com/news,zssh000300,1439941002.html",2024-06-27,13:34,隐形玩家
7751,最近南方沙特etf159329发售了，打算搞点试试,179,0,"https://guba.eastmoney.com/news,zssh000300,1439913796.html",2024-06-27,12:39,丫丫胖成A字熊
7752,大盘继续保持下跌通道的单阳规律，还是抵抗性下跌。早说过只会越来越低，破前低是大概,147,0,"https://guba.eastmoney.com/news,zssh000300,1439910108.html",2024-06-27,12:14,单全红
7753,红利型南方沙特etf159329，搞头大大的，我看这基有戏！,168,0,"https://guba.eastmoney.com/news,zssh000300,1439909395.html",2024-06-27,12:10,心宽路它就宽
7755,黄金和货币基金的双重保障，风险控制得当,173,1,"https://guba.eastmoney.com/news,zssh000300,1439897243.html",2024-06-27,11:26,一切美好只是昨日沉醉
7756,//@加峰基金 :在经历了持续不断下跌的市场，早已如同堆积如山的干柴，只需要一星,174,1,"https://guba.eastmoney.com/news,bk1158,1439890364.html",2024-06-27,11:17,资本运营研究会
7757,风险控制得当，费率低，我已经加码,135,2,"https://guba.eastmoney.com/news,zssh000300,1439881995.html",2024-06-27,11:07,沙漠王子_算命
7758,这压抑,105,0,"https://guba.eastmoney.com/news,zssh000300,1439881733.html",2024-06-27,11:06,小清新288
7763,在经历了持续不断下跌的市场，早已如同堆积如山的干柴，只需要一星半点的火星，便能瞬,208,0,"https://guba.eastmoney.com/news,bk1158,1439760860.html",2024-06-27,08:59,加峰基金
7764,机构买进了华泰证券,120,1,"https://guba.eastmoney.com/news,zssh000300,1439758530.html",2024-06-27,08:45,股友o76T735329
7766,$沪深300(SH000300)$,96,0,"https://guba.eastmoney.com/news,zssh000300,1439749821.html",2024-06-27,07:27,股友glyNrq
7768,犯了天条啦！还得下。,127,0,"https://guba.eastmoney.com/news,zssh000300,1439746768.html",2024-06-27,06:34,飞龙在天2020
7769,一根阳线改变不了我的三观,116,0,"https://guba.eastmoney.com/news,zssh000300,1439745937.html",2024-06-27,06:15,适时离场
7772,应酬比金融难系列，太难了……,309,1,"https://guba.eastmoney.com/news,gssz,1439714667.html",2024-06-26,21:31,期海一瓢羹
